id,content,vertical,trian,triangle,rectangle,diamond,parallel,angle
3470,已知点O是直线线段上的一点，角C线段等于90度，线段是角字母字母字母的平分线．（1）当点C，E，F在直线线段的同侧（如图1所示）时．角字母字母字母等于40度时，求角字母字母字母和角C线段的度数，角字母字母字母和角C线段有什么数量关系？（2）当点C与点E，F在直线线段的两旁（如图2所示）时，角字母字母字母等于40度，（1）中，角字母字母字母和角C线段的数量关系的结论是否成立？请给出你的结论并说明理由；（3）将图2中的射线线段绕点O顺时针旋转m度（0＜m＜180），得到射线线段．设角字母字母字母等于n度，若角字母字母字母等于（60负号2n除3）度，则角字母字母字母的度数是（30加5n除3）度（用含n的式子表示）．,0,0,0,0,0,0,1
3471,（2018春濮阳期末）如图，直线线段，线段相交于点O，线段垂直线段，且线段平分角A线段．（1）若角字母字母字母等于40度，求角字母字母字母的度数；（2）若角字母字母字母等于α，求角字母字母字母的度数；（用含a的代数式表示）（3）从（1）（2）的结果中能看出角字母字母字母和角字母字母字母有何关系？,1,0,0,0,0,0,1
3472,（2018秋江阴市期中）如图，在三角形字母字母字母中，角C等于90度，线段等于10厘米，线段等于6厘米，若动点P从点C开始，按C→A→B的路径运动，且速度为每秒2厘米，设点P运动的时间为t秒．当t为何值时，三角形线段P为等腰三角形？,0,1,0,0,0,0,0
3473,如图，已知直线a，b，c两两相交，角1等于2角3，角2等于84度，求角4的度数．,0,0,0,0,0,0,1
3474,（2018春茌平县期末）如图，D为线段上一点，三角形线段E全等三角形线段D，线段乘方2加线段乘方2等于线段乘方2，试判断三角形字母字母字母的形状，并说明理由．,0,1,0,0,0,0,0
3475,（2019春乐清市期中）如图，三角形字母字母字母中，线段等于线段，线段垂直线段于点D，四线段形D线段E是平行四线段形．求证比四线段形字母字母字母E是矩形．,0,1,1,0,1,0,0
3476,（2019春松滋市期末）已知比如图，平行四线段形字母字母字母中，对角线线段与线段相交于点E，点M为线段的中点，连接厘米，厘米的延长线交BA的延长线于点F，连接线段．（1）求证比线段等于AF；（2）若AM等于线段，角线段D等于120度，判断四线段形字母字母字母F的形状，并证明你的结论．,0,1,0,0,1,0,0
3477,（2017秋新野县校级月考）如图所示，D在三角形字母字母字母的线段线段上，且线段平行线段交线段于E，F在线段上，且线段乘方2等于AF线段．求证比三角形A线段相似三角形字母字母字母．,0,1,0,0,0,0,0
3478,（2018秋西湖区校级月考）如图，在三角形字母字母字母中，线段等于线段，线段的垂直平分线交线段于点D，交线段于点E．（1）若角A等于50度，求角D线段的度数；（2）若线段等于8，三角形C线段的周长为30，求线段的长．,1,1,0,0,0,0,0
3479,如图，已知线段等于线段，线段等于线段，线段与线段交于一点O，求证比三角形字母字母字母是等腰三角形．,0,1,0,0,0,0,0
3480,三角形字母字母字母三线段的长分别是2，10，9，三角形字母字母字母的两线段长分别为1，5，如果三角形字母字母字母相似三角形字母字母字母，求三角形字母字母字母的第三条线段的长．,0,1,0,0,0,0,0
3481,如图，在直角三角形字母字母字母中，角C等于90度，D是线段上一点，已知线段等于1，线段等于5，线段等于25．求证比直角三角形字母字母字母相似直角三角形字母字母字母．,0,1,0,0,0,0,0
3482,（2015秋瑶海区期末）如图，三角形字母字母字母全等三角形字母字母字母，且角字母字母字母等于10度，角B等于角D等于25度，角字母字母字母等于120度，求角线段B和角DGB的度数．,0,1,0,0,0,0,0
3483,（2019春江宁区期中）定义比一条对角线垂直平分另一条对角线的四线段形叫做筝形，如图，筝形字母字母字母的对角线线段、线段相交于点O．且线段垂直平分线段．（1）请结合图形，写出筝形两种不同类型的性质比性质1比对角线互相垂直；性质2比轴对称图形．（2）若线段平行线段，求证比四线段形字母字母字母为菱形．,1,0,0,1,0,0,0
3484,（2019春浦东新区期末）已知同一平面内，角字母字母字母等于90度，角字母字母字母等于30度，（1）画出图形并求角字母字母字母的度数；（2）若线段平分角字母字母字母，线段平分角字母字母字母，求角字母字母字母的度数．,0,0,0,0,0,0,1
3485,（2018秋靖江市校级月考）三角形字母字母字母中，线段等于线段等于5，线段等于6，过线段上一点D作线段‖线段，线段‖线段分别交线段、线段于点E和F（1）如图1，证明比三角形字母字母字母相似三角形线段F；（2）如图1，若四线段形线段线段是菱形，求线段的长；（3）如图2，若以D、E、F为顶点的三角形与三角形线段F相似，求线段的长．,0,1,0,1,0,0,0
3486,如图所示，在等腰三角形字母字母字母中．底线段线段上有任意一点P，则点P到两腰的距离之和等于定长（腰上的高），即线段加线段等于线段，若点P在线段的延长线上，那么线段，线段和线段存在什么等式关系？写出你的猜想并加以证明．（提示比有三个角等于90度的四线段形是长方形．）,0,1,1,0,0,0,0
3487,（2018秋海淀区校级期中）如图，三角形字母字母字母中，线段等于线段，线段是线段线段上的中线，延长BA到E，过E作线段垂直线段于F交线段于点G．（1）依题意补全图形；（2）求证比线段等于AG．,0,1,0,0,0,0,0
3488,线段、线段、线段是从同一端点O引出的三条不同射线，已知角字母字母字母等于60度，角字母字母字母等于20度，请你画出图形，并求出角字母字母字母的度数．,0,0,0,0,0,0,1
3489,如图，在矩形字母字母字母中，线段等于4厘米，线段等于8厘米，点P从点D出发向点A运动，同时点Q从点B向点C运动，点P，Q的速度都是1厘米除s．（1）经过多少秒后，四线段形线段CP是菱形？（2）分别求出菱形线段CP的周长和面积．,0,0,1,1,0,0,0
3490,（2018秋徐州期末）如图，已知角字母字母字母等于90度，射线线段从线段位置出发，绕点O按顺时针方向旋转，每秒旋转4度；与此同时，射线线段从线段位置出发，绕点O按逆时针方向旋转，每秒旋转1度，当角字母字母字母等于180度时，线段与线段同时停止运动．（1）第15秒时，角C线段等于15度比当线段平分角C线段时，角C线段等于60度．（2）当角C线段等于40度时，求旋转的时间．,0,0,0,0,0,0,1
3491,（2019春鹿城区校级期中）如图，已知线段平行线段，角B等于60度，角FCG等于90度，线段平分角线段E，求角线段E的度数．,0,0,0,0,0,1,0
3492,如图，角字母字母字母等于角字母字母字母等于100度，角C线段等于70度，求角字母字母字母的度数．,0,0,0,0,0,0,1
3493,（2015广东模拟）证明平行四线段形的判定定理比对角线互相平分的四线段形是平行四线段形．,0,0,0,0,1,0,0
3494,已知比如图，在三角形字母字母字母中，线段等于线段，线段垂直线段，垂足为D，线段平分角字母字母字母的外角，线段平行线段交线段于点E．试说明四线段形字母字母字母E是矩形．,0,1,1,0,0,0,0
3495,如图，三角形字母字母字母是等线段三角形，线段垂直线段，且线段等于线段，求角线段B的值．,0,1,0,0,0,0,0
3496,如图，三角形字母字母字母全等三角形字母字母字母，线段等于4，线段等于3．（1）求线段的长度；（2）求线段的取值范围．,0,1,0,0,0,0,0
3497,如图，线段是某塔线段在阳光下的影子（将线段，线段看成线段）．（1）请你在图中画出旗杆的影子（影子用线段表示）；（2）当旗杆移到什么位置时其影子刚好不超出旗杆所在平面的线段缘？（只要画出旗杆及影子的示意图即可）；（3）在上述解题过程中，会出现相似三角形吗？为什么？,0,1,0,0,0,0,0
3498,已知比如图，线段等于线段，F、E分别是线段、线段的中点．求证比三角形字母字母字母全等三角形线段F．,0,1,0,0,0,0,0
3499,（2017秋灌云县期末）如图，直线线段、线段相交于点O，线段是角字母字母字母的平分线，角E线段等于90度，角字母字母字母等于70度．（1）求角字母字母字母的度数；（2）线段是角字母字母字母的平分线吗？为什么？,0,0,0,0,0,0,1
3500,如图，三角形字母字母字母是等线段三角形，线段是中线，延长线段到E，使线段等于线段，那么角线段B是30度吗？说明理由．,0,1,0,0,0,0,0
3501,如图，三角形字母字母字母全等三角形字母字母字母，角C等于50度，角D等于45度，角线段A等于75度，求角字母字母字母和角字母字母字母的度数．,0,1,0,0,0,0,0
3502,（2018春沙坪坝区校级月考）如图，线段平行线段，点E、N在线段上，点F在线段上，角E线段的平分线FM交线段于点G，且GM等于GN，若角E线段等于68度，求角M的度数．,0,1,0,0,0,1,0
3503,（2018秋丹阳市期中）如图，三角形字母字母字母中，角字母字母字母等于90度，角B等于40度，点D在线段线段上，E在线段的延长上，且线段等于线段，线段等于线段．求角线段E的度数．,0,1,0,0,0,0,0
3504,（2018海宁市一模）如图，已知线段是圆O的直径，C是圆O上一点，角字母字母字母的平分线交圆O，作线段平行线段，交线段的延长线于点P，连结线段，线段．求证比（1）线段是圆O的切线；（2）三角形P线段相似三角形D线段,0,1,0,0,0,0,0
3505,已知，如图，线段，线段相交于0，且角C等于角D，线段等于线段，求证比三角形线段O全等三角形线段O．,0,1,0,0,0,0,0
3506,（2018春嘉定区期中）如图，已知角A等于角D，角C等于角F，那么线段与线段平行吗？为什么？,0,0,0,0,0,1,0
3507,（2019秋旌阳区校级月考）（1）等腰三角形的周长为12，求腰长的取值范围．（2）已知比a，b，c是三角形字母字母字母的三线段，化简|a加b加c|加|b加c负号a|负号|c负号a负号b|．,0,1,0,0,0,0,0
